시군구명,어린이집코드,어린이집명,어린이집유형,운영현황,우편번호,상세주소,전화번호,팩스번호,홈페이지주소,보육실수,보육실 면적,놀이터수,CCTV총설치수,보육교직원수,정원,현원,시설 위도(좌표값),시설 경도(좌표값),통학차량운영여부,인가일자,휴지시작일자,휴지종료일자,폐지일자,데이터기준일자,제공서비스,반수-만0세,반수-만1세,반수-만2세,반수-만3세,반수-만4세,반수-만5세,반수-영아혼합(만0~2세),반수-유아혼합(만3~5세),반수-특수장애,반수-총계,아동수-만0세,아동수-만1세,아동수-만2세,아동수-만3세,아동수-만4세,아동수-만5세,아동수-영아혼합(만0~2세),아동수-유아혼합(만3~5세),아동수-특수장애,아동수-총계,근속년수-1년미만,근속년수-1년이상~2년미만,근속년수-2년이상~4년미만,근속년수-4년이상~6년미만,근속년수-6년이상,교직원현황-원장,교직원현황-보육교사,교직원현황-특수교사,교직원현황-치료교사,교직원현황-영양사,교직원현황-간호사,교직원현황-간호조무사,교직원현황-조리원,교직원현황-사무직원,교직원현황-총계,데이터수집일
동대문구,11230000207,대림늘푸른어린이집,국공립,정상,2610.0,서울특별시 동대문구 답십리로60길 40 (답십리동),02-2217-7900,,,4,160.0,1,8,9,60,47,37.57112454,127.0643787,미운영,2013-01-01,,,,2025-06-04,야간연장형,0,3,2,1,0,0,0,1,0,7,0,10,13,8,0,0,0,16,0,47,29.0,29.0,0.0,0.0,43.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,2025-06-04 22:15:00.0
성동구,11200000060,구립 빛초롱어린이집,국공립,정상,4773.0,서울특별시 성동구 왕십리로 36 강변건영아파트 관리동 2층 (성수동1가),02-499-8599,02-499-8598,cafe.daum/kybitcholong,5,105.0,0,8,12,30,29,37.54034501,127.0450335,미운영,2013-01-01,,,,2025-06-04,야간연장형,2,2,2,0,0,0,0,0,0,6,6,9,14,0,0,0,0,0,0,29,50.0,30.0,0.0,10.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,2025-06-04 22:14:40.0
동작구,11590000386,구립푸른솔어린이집,국공립,정상,7033.0,서울특별시 동작구 상도로52길 23 청송경로당 1층,02-822-3383,02-822-3384,http://iseoul.seoul.go.kr/homepage/main.do?stCode=11590000386,3,87.0,0,11,12,32,27,37.49723609799717,126.95103162006244,미운영,2013-01-01,,,,2025-06-04,야간연장형,3,3,1,0,0,0,0,0,0,7,8,11,8,0,0,0,0,0,0,27,10.0,20.0,30.0,40.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,2025-06-04 22:17:21.0
광진구,11215000302,고은아이어린이집,가정,정상,5087.0,서울특별시 광진구 능동로3길 53 1동 102호(자양동),02-464-1355,070-7625-1355,,4,57.0,1,4,7,19,11,37.53422499599731,127.06451816250694,미운영,2012-12-31,,,,2025-06-04,일반,2,1,1,1,0,0,5,0,0,10,2,3,4,0,0,0,2,0,0,11,20.0,20.0,0.0,20.0,40.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2025-06-04 20:14:52.0
송파구,11710000624,무궁화누리어린이집,민간,정상,5642.0,서울특별시 송파구 오금로23길 23 1층,02-413-4014,,,6,280.0,1,8,15,95,77,37.51037071546796,127.11651252510416,미운영,2012-12-31,,,,2025-06-04,일반,1,3,2,1,1,1,0,0,0,9,3,15,12,15,11,21,0,0,0,77,17.0,17.0,33.0,8.0,25.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15.0,2025-06-04 22:18:02.0
은평구,11380000575,예쁜꿈어린이집,민간,정상,3375.0,서울특별시 은평구 통일로63길 20,02-388-2233,02-388-0233,,11,277.0,3,24,13,88,40,37.6078742935,126.9297787712,운영,2012-12-31,,,,2025-06-04,일반,1,2,1,1,0,0,4,1,0,10,3,5,7,10,0,0,5,10,0,40,11.0,11.0,22.0,11.0,44.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,2025-06-04 22:16:03.0
은평구,11380000581,천사어린이집,가정,정상,3477.0,서울특별시 은평구 백련산로 84 (응암동) 백련산힐스테이트 108동 102호,02-6369-1700,050-8946-7062,http://cluster1.cafe.daum.net/_c21_/home?grpid=1Rb3d,3,83.0,0,4,7,19,16,37.59144881821208,126.92472046792008,미운영,2012-12-31,,,,2025-06-04,일반,3,1,1,0,0,0,3,0,0,8,6,6,4,0,0,0,0,0,0,16,17.0,17.0,17.0,0.0,50.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2025-06-04 22:16:03.0
송파구,11710000623,리틀짐어린이집,민간,정상,5665.0,서울특별시 송파구 백제고분로46길 26-11,02-417-0003,02-423-1362,,5,195.0,2,12,13,69,24,37.50699643736984,127.11374772853284,운영,2012-12-31,,,,2025-06-04,일반,3,2,2,0,0,0,2,0,0,9,5,6,13,0,0,0,0,0,0,24,20.0,10.0,40.0,20.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,2025-06-04 22:18:02.0
은평구,11380000578,정다운아이들어린이집,민간,정상,3451.0,서울특별시 은평구 증산로19길 34,02-302-9176,02-302-9176,,6,257.0,1,24,11,77,36,37.59540587345924,126.91101680557512,운영,2012-12-28,,,,2025-06-04,일반,1,1,0,1,0,0,1,1,0,5,2,3,0,12,0,0,3,16,0,36,38.0,25.0,13.0,13.0,13.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,2025-06-04 22:16:03.0
송파구,11710000621,딸기어린이집,가정,정상,5503.0,"서울특별시 송파구 송파대로 567 505-109(잠실3동, 주공아파트)",02-413-6004,02-413-6004,,4,110.0,0,5,8,20,20,37.51313746445353,127.09304902098152,미운영,2012-12-28,,,,2025-06-04,일반,0,1,1,0,0,0,5,0,0,7,0,4,7,0,0,0,9,0,0,20,14.0,29.0,14.0,29.0,14.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2025-06-04 22:18:02.0
종로구,11110000149,교보생명다솜이어린이집,직장,정상,3176.0,서울특별시 종로구 신문로2가 경희궁1가길 3,02-722-2012,02-725-2015,www.puruni.com,4,177.0,2,12,14,65,24,37.57206775576062,126.96937301306512,미운영,2012-12-27,,,,2025-06-04,일반,0,6,4,4,1,0,0,3,0,18,0,5,6,6,7,0,0,0,0,24,73.0,18.0,9.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,2025-06-04 22:14:09.0
영등포구,11560000379,꿈이크는어린이집,가정,정상,7382.0,서울특별시 영등포구 도신로 100 신길우성5차아파트 502동 105호,02-849-1221,02-831-6620,,3,70.0,0,5,7,20,14,37.50673854277263,126.90320702889396,미운영,2012-12-26,,,,2025-06-04,일반,3,3,1,0,0,0,2,0,0,9,3,6,5,0,0,0,0,0,0,14,0.0,50.0,0.0,17.0,33.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2025-06-04 22:17:11.0
강서구,11500000589,아란어린이집,민간,정상,7537.0,서울특별시 강서구 양천로71가길 43,02-3664-9004,02-3663-6200,,7,309.0,1,13,16,95,35,37.55225473967341,126.87463357918078,운영,2012-12-24,,,,2025-06-04,"일반,시간제보육",3,3,1,1,0,0,0,1,0,9,8,14,4,5,0,0,0,4,0,35,15.0,0.0,54.0,15.0,15.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2025-06-04 22:16:44.0
양천구,11470000537,홍익어린이집,민간,정상,8037.0,서울특별시 양천구 지양로9길 5,02-2607-4523,02-2649-4523,http://570.shop2.kr/,7,345.0,2,16,10,80,25,37.5219255137146,126.8328525532052,미운영,2012-12-21,,,,2025-06-04,일반,0,0,0,0,0,0,7,6,0,13,0,0,0,0,0,0,7,18,0,25,25.0,13.0,38.0,13.0,13.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2025-06-04 22:16:32.0
은평구,11380000574,벧엘어린이집,가정,정상,3500.0,서울특별시 은평구 증산서길 72 칠산아파트 104호,02-373-2267,0504-232-2267,,4,62.0,0,7,6,20,10,37.58273064236729,126.90621377629476,운영,2012-12-21,,,,2025-06-04,일반,0,1,1,0,0,0,1,0,0,3,0,3,5,0,0,0,2,0,0,10,40.0,0.0,0.0,0.0,60.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2025-06-04 22:16:02.0
광진구,11215000301,극동예랑어린이집,가정,정상,4971.0,"서울특별시 광진구 아차산로 552 6동 109호(광장동, 극동아파트)",02-454-1140,,,4,83.0,0,4,7,19,14,37.543677621103605,127.10600859979928,미운영,2012-12-21,,,,2025-06-04,일반,2,1,1,1,0,0,1,0,0,6,2,4,6,0,0,0,2,0,0,14,33.0,17.0,0.0,0.0,50.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2025-06-04 20:14:52.0
서초구,11650000338,키즈랜드어린이집,민간,정상,6767.0,서울특별시 서초구 양재대로2길 90 서초보금자리2단지 관리동,02-3462-3500,02-6941-3502,,6,180.0,1,9,17,42,42,37.45723552784369,127.01853613186684,미운영,2012-12-20,,,,2025-06-04,장애아통합,4,4,2,0,0,0,0,0,1,11,12,17,12,0,0,0,0,0,1,42,62.0,8.0,15.0,0.0,15.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,17.0,2025-06-04 22:17:41.0
은평구,11380000571,작은별어린이집,가정,정상,3363.0,서울특별시 은평구 불광로8길 7,02-384-1840,,,3,45.0,0,4,5,16,6,37.61620842142664,126.93347232472662,미운영,2012-12-17,,,,2025-06-04,일반,3,3,1,0,0,0,4,0,0,11,0,0,0,0,0,0,6,0,0,6,0.0,50.0,25.0,0.0,25.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2025-06-04 22:16:03.0
은평구,11380000568,우방꿈나무어린이집,가정,정상,3493.0,서울특별시 은평구 증산로3길 26-1 우방아파트 103동 101호,070-7340-8080,02-6014-1765,,3,54.0,0,4,6,19,15,37.5814841964961,126.902465790395,미운영,2012-12-14,,,,2025-06-04,일반,2,1,1,0,0,0,1,0,0,5,4,4,7,0,0,0,0,0,0,15,20.0,0.0,40.0,0.0,40.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2025-06-04 22:16:03.0
송파구,11710000616,보물섬어린이집,가정,정상,5531.0,"서울특별시 송파구 풍성로26길 31 202-106(풍납동, 송파현대힐스테이트)",02-477-3377,02-477-3377,bomulsom1124,4,54.0,0,4,8,19,12,37.53085038155722,127.11830434139544,미운영,2012-12-13,,,,2025-06-04,야간연장형,4,2,1,1,0,0,4,0,0,12,9,3,0,0,0,0,0,0,0,12,14.0,29.0,43.0,0.0,14.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2025-06-04 22:18:02.0
은평구,11380000569,하늘빛사임당어린이집,가정,정상,3304.0,"서울특별시 은평구 진관4로 100 606동 108호(진관동, 은평뉴타운상림마을)",02-354-8825,02-354-8825,jr0948@daum.net,4,67.0,0,6,7,20,10,37.6422590221,126.923143008,운영,2012-12-13,,,,2025-06-04,일반,1,1,0,0,0,0,2,0,0,4,2,3,0,0,0,0,5,0,0,10,20.0,20.0,40.0,0.0,20.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2025-06-04 22:16:03.0
중구,11140000091,동화어린이집,국공립,정상,4587.0,서울특별시 중구 청구로 64 청구e편한세상아파트 106동 1층,02-2234-1226,02-2236-1226,,4,121.0,0,10,13,40,37,37.56000212173593,127.0155196287449,미운영,2012-12-11,,,,2025-06-04,야간연장형,3,3,2,1,0,0,0,0,0,9,8,15,14,0,0,0,0,0,0,37,18.0,18.0,9.0,0.0,55.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,2025-06-04 22:14:19.0
중랑구,11260000418,이화키즈어린이집,가정,정상,2027.0,"서울특별시 중랑구 신내로17길 39 714-101 (신내동, 진로아파트)",02-3422-1002,02-6959-1025,,4,76.0,0,5,8,20,17,37.61307311776275,127.0934400096942,미운영,2012-12-10,,,,2025-06-04,"일반,시간제보육",2,2,1,0,0,0,0,0,0,5,2,8,7,0,0,0,0,0,0,17,43.0,14.0,0.0,29.0,14.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2025-06-04 22:15:11.0
노원구,11350000993,새솔어린이집,국공립,정상,1771.0,서울특별시 노원구 동일로207길 50,02-973-9880,02-973-9881,,3,214.0,0,8,11,49,31,37.64318694648638,127.06166130511144,미운영,2012-12-10,,,,2025-06-04,야간연장형,2,3,2,0,0,0,0,0,0,7,6,12,13,0,0,0,0,0,0,31,44.0,33.0,22.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,2025-06-04 22:15:53.0
은평구,11380000567,미래클나무어린이집,가정,정상,3477.0,서울특별시 은평구 백련산로 38 백련산 힐스테이트 209-101호,02-6408-7976,070-8230-7976,,4,62.0,1,4,7,20,17,37.58926979865971,126.92308934206471,미운영,2012-12-04,,,,2025-06-04,일반,3,2,1,0,0,0,2,0,0,8,6,5,6,0,0,0,0,0,0,17,0.0,0.0,33.0,17.0,50.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2025-06-04 22:16:02.0
강남구,11680000403,세곡푸르지오어린이집,국공립,정상,6375.0,서울특별시 강남구 자곡로 21 세곡푸르지오아파트(관리동),02-3411-5200,02-3411-5233,,4,143.0,0,13,16,49,40,37.46607448442307,127.09267319055704,미운영,2012-12-01,,,,2025-06-04,야간연장형,3,2,2,1,0,0,0,0,0,8,6,10,14,10,0,0,0,0,0,40,8.0,15.0,46.0,15.0,15.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,2025-06-04 09:26:13.0
양천구,11470000531,푸르미어린이집,민간,정상,7928.0,서울특별시 양천구 남부순환로67길 10-6,02-2605-6529,02-2605-6529,http://cafe.daum.net/vnfmal1130,6,213.0,4,16,16,80,51,37.52356541994353,126.83744822008197,운영,2012-11-30,,,,2025-06-04,"일반,시간제보육",0,2,2,1,1,0,1,1,0,8,0,9,11,6,16,0,2,7,0,51,58.0,17.0,25.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,2025-06-04 22:16:32.0
서대문구,11410000321,꼬마숲어린이집,가정,정상,3709.0,서울특별시 서대문구 수색로 100 (북가좌동144 ) DMC래미안e편한세상(A)211동101호,02-6014-8112,02-6338-8112,http://www.littleforest.co.kr/home/seodaemun/,4,66.0,0,7,10,20,20,37.57331211435547,126.91210556789343,미운영,2012-11-30,,,,2025-06-04,일반,3,2,1,0,0,0,0,0,0,6,6,7,7,0,0,0,0,0,0,20,0.0,13.0,50.0,13.0,25.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,2025-06-04 22:16:10.0
영등포구,11560000380,리틀푸른어린이집,민간,정상,7442.0,서울특별시 영등포구 시흥대로181길 17,02-856-0552,,,5,170.0,0,8,8,49,14,37.49101787856108,126.90600693456965,운영,2012-11-29,,,,2025-06-04,일반,1,2,1,0,0,0,4,2,0,10,0,0,5,0,0,0,3,6,0,14,80.0,20.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,2025-06-04 22:17:11.0
강서구,11500000584,굿모닝어린이집,가정,정상,7548.0,서울특별시 강서구 화곡로68길 33 라인아파트101-104,02-6341-5200,02-6341-5200,등촌동굿모닝어린이집,4,58.0,1,4,8,20,20,37.55921761383921,126.8559157040678,미운영,2012-11-23,,,,2025-06-04,일반,1,2,2,0,0,0,4,0,0,9,2,5,10,0,0,0,3,0,0,20,43.0,14.0,29.0,0.0,14.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2025-06-04 22:16:43.0
서대문구,11410000323,하늘숲어린이집,국공립,정상,3709.0,서울특별시 서대문구 수색로 100 307동 1층,02-307-0881,02-373-0881,,6,250.0,1,9,17,66,63,37.5747279098,126.9078169254,미운영,2012-11-22,,,,2025-06-04,"야간연장형,시간제보육",0,1,2,1,1,1,0,0,0,6,0,5,12,14,17,15,0,0,0,63,23.0,8.0,15.0,46.0,8.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,17.0,2025-06-04 22:16:11.0
서대문구,11410000324,맑은숲어린이집,국공립,정상,3709.0,서울특별시 서대문구 수색로 100 407동 1층,02-307-0873,02-307-0874,,4,198.0,1,8,14,46,35,37.5747279098,126.9078169254,미운영,2012-11-22,,,,2025-06-04,야간연장형,3,3,2,0,0,0,0,0,0,8,6,15,14,0,0,0,0,0,0,35,9.0,64.0,18.0,0.0,9.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,2025-06-04 22:16:10.0
서대문구,11410000322,푸른숲어린이집,국공립,정상,3709.0,서울특별시 서대문구 수색로 100 2블럭 207동옆,02-307-0862,02-307-0860,http://purunsup.gongdong.or.kr/,5,170.0,1,6,16,64,48,37.57464541420071,126.91187476606189,미운영,2012-11-22,,,,2025-06-04,야간연장형,3,2,2,1,0,0,0,1,0,9,6,10,14,9,0,0,0,9,0,48,17.0,25.0,25.0,8.0,25.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,2025-06-04 22:16:11.0
서대문구,11410000179,성모어린이집,국공립,정상,3624.0,서울특별시 서대문구 세무서5길 24-2,02-396-0103,02-396-0102,,5,227.0,1,8,16,62,43,37.59109337,126.9454281,미운영,2012-11-22,,,,2025-06-04,"야간연장형,시간제보육",2,2,2,0,0,0,0,2,0,8,6,10,13,0,0,0,0,14,0,43,33.0,33.0,17.0,8.0,8.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,2025-06-04 22:16:10.0
서대문구,11410000325,자연숲어린이집,국공립,정상,3709.0,서울특별시 서대문구 수색로 100 105동 1층,02-307-0845,02-303-0847,,4,176.0,3,8,18,62,43,37.57305443590258,126.91091161112486,미운영,2012-11-22,,,,2025-06-04,"장애아통합,야간연장형",2,2,2,0,0,0,0,1,3,10,3,10,14,0,0,0,0,8,8,43,31.0,0.0,54.0,0.0,15.0,1.0,10.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,2025-06-04 22:16:11.0
송파구,11710000614,다니엘어린이집,가정,정상,5507.0,서울특별시 송파구 올림픽로 435 225동 103호,02-420-6002,02-6956-6022,,3,63.0,0,4,6,20,17,37.52136,127.10497,미운영,2012-11-19,,,,2025-06-04,일반,2,2,2,0,0,0,2,0,0,8,2,8,7,0,0,0,0,0,0,17,20.0,20.0,60.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2025-06-04 22:18:02.0
양천구,11470000528,온누리어린이집,가정,정상,8028.0,서울특별시 양천구 오목로 90 우당아파트 101동 103호,02-2685-0990,070-7501-0991,,3,83.0,0,4,6,19,12,37.52285742509899,126.84757455557776,운영,2012-11-13,,,,2025-06-04,일반,1,1,2,0,0,0,0,0,0,4,2,4,6,0,0,0,0,0,0,12,0.0,0.0,25.0,0.0,75.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2025-06-04 22:16:32.0
강동구,11740000459,구립해솔어린이집,국공립,정상,5287.0,"서울특별시 강동구 상일로 74 310동1층 (상일동, 고덕리엔파크3단지아파트)",02-426-3244,02-3427-3245,,4,260.0,1,12,9,60,43,37.55358800884179,127.17404185987068,미운영,2012-11-12,,,,2025-06-04,야간연장형,0,1,2,1,0,0,0,1,0,5,0,5,14,6,0,0,0,18,0,43,0.0,29.0,57.0,0.0,14.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,2025-06-04 22:18:11.0
마포구,11440000376,푸른숲어린이집,민간,정상,4080.0,서울특별시 마포구 토정로 158 관리동 1층,02-3142-5353,070-4032-5155,,3,81.0,2,5,6,28,15,37.54492667298629,126.92858090901498,미운영,2012-11-08,,,,2025-06-04,일반,1,2,2,1,0,0,4,0,0,10,3,7,0,0,0,0,5,0,0,15,40.0,0.0,20.0,40.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2025-06-04 22:16:22.0
성동구,11200000319,아이으뜸어린이집,가정,정상,4739.0,"서울특별시 성동구 뚝섬로 51 102동 101호(옥수동, 옥수풍림아이원)",02-2297-4650,02-2297-4650,,3,56.0,0,4,7,20,19,37.54203222124213,127.0194765936418,미운영,2012-11-02,,,,2025-06-04,일반,1,2,2,0,0,0,4,0,0,9,3,10,6,0,0,0,0,0,0,19,33.0,33.0,33.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2025-06-04 22:14:41.0
마포구,11440000375,성산1동꼬마숲어린이집,민간,정상,3978.0,서울특별시 마포구 성미산로11길 5,02-335-6694,02-2088-6694,http://cafe.daum.net/seongsan1dong,4,219.0,0,6,9,49,19,37.56081203297945,126.91645511092494,미운영,2012-10-25,,,,2025-06-04,일반,2,1,2,0,0,0,3,0,0,8,4,0,7,0,0,0,8,0,0,19,0.0,43.0,29.0,14.0,14.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2025-06-04 22:16:21.0
송파구,11710000609,올리브어린이집,가정,정상,5507.0,"서울특별시 송파구 올림픽로 435 306동104호(신천동,파크리오아파트)",02-423-2831,,,3,84.0,0,4,6,19,19,37.52195287097017,127.11194342425884,미운영,2012-10-24,,,,2025-06-04,일반,2,2,1,1,0,0,1,0,0,7,3,9,7,0,0,0,0,0,0,19,0.0,20.0,0.0,0.0,80.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2025-06-04 22:18:03.0
송파구,11710000610,푸른하늘어린이집,가정,정상,5832.0,"서울특별시 송파구 중대로12길 35 101동 102호(가락동, 가락우성2차아파트)",02-402-1253,02-6412-1253,,3,65.0,0,6,5,20,11,37.49195295219742,127.12500120794402,미운영,2012-10-18,,,,2025-06-04,일반,2,2,1,0,0,0,2,0,0,7,2,4,0,0,0,0,5,0,0,11,75.0,0.0,0.0,0.0,25.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2025-06-04 22:18:03.0
송파구,11710000607,아이가어린이집,민간,정상,5798.0,서울특별시 송파구 송이로 249 1층,02-430-6341,02-448-6341,,4,116.0,0,7,12,40,33,37.4875552385638,127.1324701499356,운영,2012-10-15,,,,2025-06-04,야간연장형,3,3,2,0,0,0,0,0,0,8,6,12,15,0,0,0,0,0,0,33,20.0,40.0,20.0,10.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2025-06-04 22:18:02.0
성동구,11200000318,예인꼬마숲어린이집,가정,정상,4740.0,서울특별시 성동구 금호동4가 금호로 15 서울숲푸르지오 1차 105동 102호,02-2296-8665,,꼬마숲어린이집 금호동점,3,86.0,0,4,9,20,17,37.54452873896341,127.02283505242698,미운영,2012-10-12,,,,2025-06-04,"일반,시간제보육",2,2,1,0,0,0,0,0,0,5,5,7,5,0,0,0,0,0,0,17,38.0,13.0,25.0,0.0,25.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2025-06-04 22:14:41.0
강동구,11740000457,아장아장어린이집,가정,정상,5236.0,"서울특별시 강동구 고덕로 131 108동 101호(암사동, 롯데캐슬퍼스트)",02-482-5339,,,3,70.0,0,4,7,20,19,37.55660663297851,127.13954882775796,미운영,2012-10-11,,,,2025-06-04,일반,2,2,1,0,0,0,1,0,0,6,6,5,5,0,0,0,3,0,0,19,33.0,17.0,17.0,0.0,33.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2025-06-04 22:18:11.0
성동구,11200000316,으뜸꼬마숲어린이집,가정,정상,4718.0,"서울특별시 성동구 금호동1가 독서당로 343 203동 102호 (금호동1가, 삼성래미안아파트)",02-2293-3555,02-2296-3555,,3,85.0,0,4,6,20,9,37.54904626523365,127.0274535085331,미운영,2012-10-08,,,,2025-06-04,일반,2,1,1,0,0,0,2,0,0,6,4,0,0,0,0,0,5,0,0,9,60.0,20.0,0.0,0.0,20.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2025-06-04 22:14:41.0
성동구,11200000317,구립 왕십리어린이집,국공립,정상,4750.0,서울특별시 성동구 고산자로 262 구립 왕십리어린이집,02-2293-2010,02-2293-2013,,6,257.0,1,13,20,93,66,37.56236558379405,127.03645438119608,미운영,2012-09-30,,,,2025-06-04,야간연장형,3,3,2,1,1,1,0,2,0,13,6,14,14,11,0,0,0,21,0,66,13.0,19.0,31.0,13.0,25.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,20.0,2025-06-04 22:14:40.0
강서구,11500000578,뚜띠어린이집,가정,정상,7525.0,서울특별시 강서구 허준로 139 307-103,070-8748-6916,02-6095-6916,,3,53.0,1,3,4,12,4,37.56568349325442,126.85622910178994,미운영,2012-09-28,,,,2025-06-04,"야간연장형,시간제보육",3,1,0,0,0,0,2,0,0,6,0,3,0,0,0,0,1,0,0,4,67.0,33.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2025-06-04 22:16:43.0
성동구,11200000315,구립 금호자이미소어린이집,국공립,정상,4728.0,서울특별시 성동구 금호로 117 (금호동2가) 금호자이1차아파트 관리동 1층 (104동 앞),02-2233-7737,02-2233-7737,,5,114.0,0,11,10,43,24,37.5526759311274,127.02328738538549,미운영,2012-09-24,,,,2025-06-04,야간연장형,1,2,2,1,0,0,0,0,0,6,2,9,13,0,0,0,0,0,0,24,25.0,25.0,13.0,38.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,2025-06-04 22:14:40.0
강동구,11740000456,혜윰어린이집,민간,정상,5271.0,서울특별시 강동구 상암로63길 39-4,02-427-7012,02-428-7012,,6,140.0,1,6,9,50,26,37.5485125909982,127.15383756234772,운영,2012-09-21,,,,2025-06-04,일반,3,4,4,1,0,0,0,0,0,12,5,7,14,0,0,0,0,0,0,26,29.0,0.0,43.0,14.0,14.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,2025-06-04 22:18:12.0
송파구,11710000603,맘앤아이어린이집,가정,정상,5507.0,"서울특별시 송파구 올림픽로 435 217동104호(신천동, 파크리오아파트)",02-420-1108,02-420-1157,,3,90.0,0,4,7,20,18,37.521701314577776,127.11117664476193,미운영,2012-09-19,,,,2025-06-04,일반,1,2,1,1,0,0,3,0,0,8,3,8,7,0,0,0,0,0,0,18,33.0,0.0,17.0,33.0,17.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2025-06-04 22:18:02.0
성동구,11200000314,토토어린이집,가정,정상,4737.0,"서울특별시 성동구 금호동4가 금호로 17 203동 104호(금호동4가, 서울숲2차푸르지오)",02-6326-3977,02-6326-3977,,3,95.0,0,4,6,20,12,37.54688100208012,127.02407148156236,미운영,2012-09-19,,,,2025-06-04,일반,1,1,0,0,0,0,2,0,0,4,2,3,0,0,0,0,7,0,0,12,60.0,0.0,20.0,20.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2025-06-04 22:14:41.0
